time_stamp,sensor_index,2.5_um_count,2.5_um_count_a,2.5_um_count_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-04-06T06:40:00Z,175665,6.766,5.654,7.878,7.26,6.584,7.936,7.26,6.584,7.936
2024-04-06T22:00:00Z,175665,1.607,1.02,2.194,3.729,3.758,3.7,3.729,3.758,3.7
2024-04-06T22:50:00Z,175665,1.706,1.52,1.892,3.95,3.928,3.972,3.95,3.928,3.972
2024-04-05T04:50:00Z,175665,2.771,2.568,2.974,5.324,5.166,5.482,5.324,5.166,5.482
2024-04-05T01:40:00Z,175665,1.344,1.294,1.394,3.069,3.1,3.038,3.069,3.1,3.038
2024-04-05T07:30:00Z,175665,2.848,2.458,3.238,6.088,5.96,6.216,6.088,5.96,6.216
2024-04-05T02:40:00Z,175665,2.468,2.04,2.896,3.51,3.338,3.682,3.51,3.338,3.682
2024-04-05T04:40:00Z,175665,2.548,2.108,2.988,5.127000000000001,4.99,5.264,5.127000000000001,4.99,5.264
2024-04-05T05:30:00Z,175665,3.337,3.136,3.538,5.982,5.942,6.022,5.982,5.942,6.022
2024-04-05T18:00:00Z,175665,2.186,2.018,2.354,5.272,5.136,5.408,5.272,5.136,5.408
2024-04-05T00:20:00Z,175665,1.02,0.956,1.084,2.192,2.256,2.128,2.192,2.256,2.128
2024-04-05T04:10:00Z,175665,2.338,2.702,1.974,5.550000000000001,5.62,5.48,5.550000000000001,5.62,5.48
2024-04-05T05:40:00Z,175665,4.944,4.568,5.32,6.386,6.112,6.66,6.386,6.112,6.66
2024-04-02T01:30:00Z,175665,21.681,17.69,25.672,25.933,25.628,26.238,26.828,26.732,26.924
2024-04-02T22:40:00Z,175665,3.28,2.408,4.152,10.099,9.896,10.302,10.099,9.896,10.302
2024-04-02T18:40:00Z,175665,4.058,3.706,4.41,10.904,10.582,11.226,10.904,10.582,11.226
2024-04-02T01:10:00Z,175665,16.700000000000003,12.96,20.44,21.188,20.8,21.576,21.188,20.8,21.576
2024-04-02T05:10:00Z,175665,20.213,16.3,24.126,26.541,25.838,27.244,26.637,25.882,27.392
2024-04-02T17:10:00Z,175665,10.709,8.544,12.874,17.073,16.704,17.442,17.073,16.704,17.442
2024-04-02T23:50:00Z,175665,3.919,3.436,4.402,9.112,8.974,9.25,9.112,8.974,9.25
2024-04-02T10:50:00Z,175665,18.242,15.798,20.686,27.199,26.846,27.552,27.242,26.862,27.622
2024-04-02T04:00:00Z,175665,19.426,15.498,23.354,25.867,25.264,26.47,25.892,25.284,26.5
2024-04-02T23:30:00Z,175665,3.889,3.636,4.142,8.190000000000001,8.06,8.32,8.190000000000001,8.06,8.32
2024-04-02T00:40:00Z,175665,17.896,13.364,22.428,20.917,20.22,21.614,20.917,20.22,21.614
2024-04-02T07:20:00Z,175665,18.562,13.494,23.63,22.701,21.722,23.68,22.703000000000003,21.722,23.684
2024-04-02T20:50:00Z,175665,4.731999999999999,3.614,5.85,9.745,9.276,10.214,9.745,9.276,10.214
2024-04-02T10:20:00Z,175665,36.168,27.066,45.27,40.261,39.216,41.306,50.373000000000005,48.778,51.968
2024-04-03T20:40:00Z,175665,0.853,0.804,0.902,1.884,1.808,1.96,1.884,1.808,1.96
2024-04-03T17:10:00Z,175665,0.893,0.946,0.84,1.593,1.55,1.636,1.593,1.55,1.636
2024-04-03T20:20:00Z,175665,0.855,0.636,1.074,1.985,1.78,2.19,1.985,1.78,2.19
2024-04-03T19:10:00Z,175665,1.199,1.1,1.298,1.994,1.936,2.052,1.994,1.936,2.052
2024-04-03T16:30:00Z,175665,0.6639999999999999,0.586,0.742,1.132,1.002,1.262,1.132,1.002,1.262
2024-04-03T23:00:00Z,175665,1.833,1.558,2.108,3.603,3.568,3.638,3.603,3.568,3.638
2024-04-03T03:50:00Z,175665,0.673,0.478,0.868,3.4000000000000004,3.322,3.478,3.4000000000000004,3.322,3.478
2024-04-03T00:30:00Z,175665,8.254,6.54,9.968,11.005,10.61,11.4,11.005,10.61,11.4
2024-04-03T07:20:00Z,175665,0.955,0.884,1.026,2.8920000000000003,2.822,2.962,2.8920000000000003,2.822,2.962
2024-04-03T21:40:00Z,175665,1.242,1.034,1.45,2.935,2.804,3.066,2.935,2.804,3.066
2024-04-03T06:30:00Z,175665,0.967,0.716,1.218,2.763,2.66,2.866,2.763,2.66,2.866
2024-04-03T20:00:00Z,175665,1.013,0.732,1.294,1.705,1.564,1.846,1.705,1.564,1.846
2024-04-03T17:20:00Z,175665,0.866,0.69,1.042,1.549,1.482,1.616,1.549,1.482,1.616
2024-04-03T08:00:00Z,175665,1.238,1.046,1.43,4.748,4.692,4.804,4.748,4.692,4.804
2024-04-07T23:50:00Z,175665,3.852,3.488,4.216,7.98,7.848,8.112,7.98,7.848,8.112
2024-04-07T15:00:00Z,175665,5.385,4.32,6.45,5.964,5.806,6.122,5.964,5.806,6.122
2024-04-07T18:50:00Z,175665,5.513,3.602,7.424,6.3,5.758,6.842,6.3,5.758,6.842
2024-04-07T15:20:00Z,175665,4.456,4.364,4.548,6.459,6.31,6.608,6.459,6.31,6.608
2024-04-07T09:00:00Z,175665,6.736,5.528,7.944,11.31,10.63,11.99,11.31,10.63,11.99
2024-04-07T10:10:00Z,175665,6.424,6.1,6.748,10.398,9.906,10.89,10.398,9.906,10.89
2024-04-07T10:40:00Z,175665,9.058,7.092,11.024,15.028,14.38,15.676,15.028,14.38,15.676
2024-04-07T02:50:00Z,175665,2.996,2.68,3.312,5.805,5.678,5.932,5.805,5.678,5.932
2024-04-07T02:00:00Z,175665,2.395,2.15,2.64,5.122,5.16,5.084,5.122,5.16,5.084
2024-04-07T00:40:00Z,175665,3.052,3.498,2.606,5.597,5.47,5.724,5.597,5.47,5.724
2024-04-07T12:10:00Z,175665,4.297000000000001,4.652,3.942,5.604,5.79,5.418,5.604,5.79,5.418
2024-04-07T11:30:00Z,175665,9.101,7.036,11.166,14.926,14.428,15.424,14.926,14.428,15.424
2024-04-04T22:00:00Z,175665,1.302,0.964,1.64,2.393,2.39,2.396,2.393,2.39,2.396
2024-04-04T15:30:00Z,175665,1.783,1.672,1.894,2.802,2.708,2.896,2.802,2.708,2.896
2024-04-04T00:10:00Z,175665,1.837,1.578,2.096,3.224,3.038,3.41,3.224,3.038,3.41
2024-04-04T12:50:00Z,175665,2.6980000000000004,2.898,2.498,5.042,4.648,5.436,5.042,4.648,5.436
2024-04-04T06:00:00Z,175665,3.806,3.188,4.424,9.113,8.712,9.514,9.113,8.712,9.514
2024-04-04T21:00:00Z,175665,0.922,0.774,1.07,1.82,1.678,1.962,1.82,1.678,1.962
2024-04-04T23:10:00Z,175665,6.516,4.926,8.106,12.866,12.54,13.192,12.871,12.54,13.202
2024-04-04T15:20:00Z,175665,2.506,2.644,2.368,3.47,3.474,3.466,3.47,3.474,3.466
2024-04-04T05:10:00Z,175665,3.824,3.672,3.976,6.541,6.44,6.642,6.541,6.44,6.642
2024-04-04T12:00:00Z,175665,2.238,2.154,2.322,5.27,4.708,5.832,5.27,4.708,5.832
2024-04-04T00:50:00Z,175665,1.656,1.238,2.074,3.278,3.152,3.404,3.278,3.152,3.404
2024-04-04T11:30:00Z,175665,1.99,1.55,2.43,4.742,4.556,4.928,4.742,4.556,4.928
2024-04-01T00:40:00Z,175665,5.981999999999999,4.46,7.504,12.94,12.492,13.388,12.94,12.492,13.388
2024-04-01T21:00:00Z,175665,22.836,15.956,29.716,32.285,31.654,32.916,34.282,33.272,35.292
2024-04-01T18:30:00Z,175665,15.377,12.972,17.782,23.998,23.472,24.524,24.011000000000003,23.472,24.55
2024-04-01T08:50:00Z,175665,11.64,9.476,13.804,18.479,17.984,18.974,18.479,17.984,18.974
2024-04-01T16:10:00Z,175665,18.796,15.122,22.47,30.035,29.68,30.39,30.834,30.236,31.432
2024-04-01T06:20:00Z,175665,26.789,20.322,33.256,37.798,37.268,38.328,43.949,42.858,45.04
2024-04-01T15:10:00Z,175665,22.747,17.202,28.292,33.982,33.302,34.662,37.143,36.004,38.282
2024-04-01T17:40:00Z,175665,14.722,12.98,16.464,24.213,23.724,24.702,24.227,23.724,24.73
2024-04-01T23:40:00Z,175665,14.852,11.106,18.598,19.031,18.818,19.244,19.031,18.818,19.244
2024-04-01T23:50:00Z,175665,19.434,16.704,22.164,23.194000000000003,22.67,23.718,24.575000000000003,23.978,25.172
2024-04-01T04:30:00Z,175665,11.446,8.54,14.352,19.417,18.92,19.914,19.417,18.92,19.914
2024-04-01T13:50:00Z,175665,20.256,14.73,25.782,31.055,30.604,31.506,32.313,31.566,33.06
2024-04-01T10:40:00Z,175665,18.625,14.394,22.856,23.227,22.35,24.104,25.033,23.95,26.116
2024-04-01T05:20:00Z,175665,19.24,14.884,23.596,33.077,32.658,33.496,35.787000000000006,35.112,36.462
2024-04-01T00:10:00Z,175665,10.047,8.246,11.848,20.176,19.634,20.718,20.18,19.634,20.726
2024-04-01T09:20:00Z,175665,11.045,8.102,13.988,18.574,18.3,18.848,18.574,18.3,18.848
2024-04-06T00:40:00Z,175665,1.723,1.76,1.686,3.009,3.0,3.018,3.009,3.0,3.018
2024-04-06T04:00:00Z,175665,4.545999999999999,3.838,5.254,5.220000000000001,5.158,5.282,5.220000000000001,5.158,5.282
2024-04-06T07:20:00Z,175665,7.043,4.254,9.832,8.068,7.282,8.854,8.068,7.282,8.854
2024-04-06T10:00:00Z,175665,9.94,7.472,12.408,12.882,11.984,13.78,12.882,11.984,13.78
2024-04-06T07:40:00Z,175665,6.54,4.532,8.548,7.439999999999999,6.712,8.168,7.439999999999999,6.712,8.168
2024-04-06T00:50:00Z,175665,1.748,1.77,1.726,2.5540000000000003,2.37,2.738,2.5540000000000003,2.37,2.738
2024-04-06T20:50:00Z,175665,1.354,1.132,1.576,3.728,3.668,3.788,3.728,3.668,3.788
2024-04-06T11:20:00Z,175665,7.733,6.214,9.252,12.332,11.474,13.19,12.332,11.474,13.19
2024-04-05T01:20:00Z,175665,1.871,1.634,2.108,3.143,2.826,3.46,3.143,2.826,3.46
2024-04-05T17:10:00Z,175665,2.484,2.042,2.926,5.092,4.898,5.286,5.092,4.898,5.286
2024-04-05T21:40:00Z,175665,1.821,1.626,2.016,3.2270000000000003,2.972,3.482,3.2270000000000003,2.972,3.482
2024-04-05T13:00:00Z,175665,13.269,10.2,16.338,29.332,28.826,29.838,31.059,30.29,31.828
2024-04-05T02:20:00Z,175665,2.201,1.766,2.636,3.34,3.19,3.49,3.34,3.19,3.49
2024-04-05T07:50:00Z,175665,4.82,4.182,5.458,6.456,6.306,6.606,6.456,6.306,6.606
2024-04-05T10:20:00Z,175665,5.449,4.682,6.216,10.871,10.504,11.238,10.871,10.504,11.238
2024-04-05T01:50:00Z,175665,2.501,1.784,3.218,4.706,4.666,4.746,4.742,4.67,4.814
2024-04-05T07:40:00Z,175665,3.193,2.982,3.404,6.058,5.772,6.344,6.058,5.772,6.344
2024-04-05T13:50:00Z,175665,5.186,4.622,5.75,18.602,18.162,19.042,18.602,18.162,19.042
2024-04-05T11:00:00Z,175665,6.577,5.124,8.03,16.149,15.768,16.53,16.149,15.768,16.53
2024-04-05T09:10:00Z,175665,4.657,3.542,5.772,7.442,7.132,7.752,7.442,7.132,7.752
2024-04-05T08:40:00Z,175665,4.093999999999999,3.186,5.002,5.986000000000001,5.756,6.216,5.986000000000001,5.756,6.216
2024-04-02T00:30:00Z,175665,16.575,12.49,20.66,20.233,19.32,21.146,20.233,19.32,21.146
2024-04-02T02:00:00Z,175665,18.471,14.806,22.136,22.518,21.88,23.156,22.519,21.88,23.158
2024-04-02T16:50:00Z,175665,10.529,8.508,12.55,16.656,16.39,16.922,16.656,16.39,16.922
2024-04-02T13:40:00Z,175665,14.362,12.994,15.73,19.957,19.652,20.262,19.957,19.652,20.262
2024-04-02T22:10:00Z,175665,4.109999999999999,3.668,4.552,8.051,7.824,8.278,8.051,7.824,8.278
2024-04-02T23:10:00Z,175665,4.44,4.0,4.88,8.197000000000001,7.988,8.406,8.197000000000001,7.988,8.406
2024-04-02T15:40:00Z,175665,11.173,9.242,13.104,17.486,17.366,17.606,17.486,17.366,17.606
2024-04-02T08:30:00Z,175665,18.307,14.928,21.686,21.744,20.848,22.64,21.744,20.848,22.64
2024-04-02T08:10:00Z,175665,17.947,13.124,22.77,21.617,20.978,22.256,21.617,20.978,22.256
2024-04-02T08:00:00Z,175665,18.798,13.316,24.28,21.615,20.342,22.888,21.615,20.342,22.888
2024-04-02T14:30:00Z,175665,13.942,10.29,17.594,18.934,18.034,19.834,18.934,18.034,19.834
2024-04-02T01:00:00Z,175665,21.403,17.254,25.552,26.495,26.036,26.954,29.061,28.544,29.578
2024-04-02T11:40:00Z,175665,16.982,13.568,20.396,23.013,22.478,23.548,23.013,22.478,23.548
2024-04-02T13:10:00Z,175665,15.261,12.796,17.726,21.917,21.05,22.784,21.917,21.05,22.784
2024-04-02T17:20:00Z,175665,12.314,8.838,15.79,17.564,16.862,18.266,17.564,16.862,18.266
2024-04-03T21:50:00Z,175665,1.85,1.95,1.75,3.469,3.272,3.666,3.469,3.272,3.666
2024-04-03T13:20:00Z,175665,1.0,0.872,1.128,3.303,3.352,3.254,3.303,3.352,3.254
2024-04-03T18:40:00Z,175665,0.7250000000000001,0.766,0.684,1.403,1.312,1.494,1.403,1.312,1.494
2024-04-03T10:10:00Z,175665,0.6910000000000001,0.71,0.672,1.994,1.988,2.0,1.994,1.988,2.0
2024-04-03T00:50:00Z,175665,3.595,2.648,4.542,6.781000000000001,6.464,7.098,6.781000000000001,6.464,7.098
2024-04-03T23:40:00Z,175665,1.58,1.416,1.744,3.749,3.598,3.9,3.749,3.598,3.9
2024-04-03T18:10:00Z,175665,0.898,0.786,1.01,1.392,1.406,1.378,1.392,1.406,1.378
2024-04-03T07:50:00Z,175665,0.924,0.78,1.068,3.3200000000000003,3.146,3.494,3.3200000000000003,3.146,3.494
2024-04-03T00:40:00Z,175665,11.325,11.044,11.606,12.365,12.356,12.374,12.365,12.356,12.374
2024-04-03T04:50:00Z,175665,0.593,0.508,0.678,2.9080000000000004,2.85,2.966,2.9080000000000004,2.85,2.966
2024-04-03T01:50:00Z,175665,2.3600000000000003,2.254,2.466,14.457,14.408,14.506,14.457,14.408,14.506
2024-04-03T14:40:00Z,175665,0.746,0.598,0.894,1.711,1.646,1.776,1.711,1.646,1.776
2024-04-03T00:00:00Z,175665,6.457000000000001,4.476,8.438,9.65,9.452,9.848,9.65,9.452,9.848
2024-04-03T21:00:00Z,175665,0.849,0.984,0.714,1.741,1.668,1.814,1.741,1.668,1.814
2024-04-03T11:50:00Z,175665,0.7989999999999999,0.872,0.726,2.779,2.678,2.88,2.779,2.678,2.88
2024-04-07T16:40:00Z,175665,5.738,5.066,6.41,6.541,6.43,6.652,6.541,6.43,6.652
2024-04-07T05:20:00Z,175665,2.672,2.276,3.068,6.928,6.78,7.076,6.928,6.78,7.076
2024-04-07T10:50:00Z,175665,9.248,6.992,11.504,14.622,14.06,15.184,14.622,14.06,15.184
2024-04-07T12:40:00Z,175665,29.156,23.624,34.688,30.595,29.804,31.386,39.813,38.776,40.85
2024-04-07T02:20:00Z,175665,2.269,2.066,2.472,5.405,5.33,5.48,5.405,5.33,5.48
2024-04-07T17:40:00Z,175665,4.992,4.08,5.904,6.209,5.91,6.508,6.209,5.91,6.508
2024-04-07T00:20:00Z,175665,4.439,3.366,5.512,8.64,8.854,8.426,8.996,9.272,8.72
2024-04-07T19:20:00Z,175665,5.651,5.144,6.158,7.024,6.79,7.258,7.024,6.79,7.258
2024-04-07T12:00:00Z,175665,4.427,3.474,5.38,5.715,5.742,5.688,5.715,5.742,5.688
2024-04-07T01:10:00Z,175665,16.028,13.022,19.034,17.509999999999998,17.178,17.842,21.971,21.396,22.546
2024-04-07T20:10:00Z,175665,4.462,3.132,5.792,6.76,6.624,6.896,6.76,6.624,6.896
2024-04-07T19:00:00Z,175665,4.693,4.008,5.378,5.817,5.816,5.818,5.817,5.816,5.818
2024-04-07T05:00:00Z,175665,2.731,2.608,2.854,6.814,6.588,7.04,6.814,6.588,7.04
2024-04-07T10:20:00Z,175665,7.348,6.058,8.638,11.456,11.048,11.864,11.456,11.048,11.864
2024-04-04T01:30:00Z,175665,2.1950000000000003,1.524,2.866,4.791,4.43,5.152,4.791,4.43,5.152
2024-04-04T11:40:00Z,175665,2.452,2.226,2.678,4.921,4.746,5.096,4.921,4.746,5.096
2024-04-04T12:30:00Z,175665,2.954,1.974,3.934,5.077999999999999,4.516,5.64,5.077999999999999,4.516,5.64
2024-04-04T03:50:00Z,175665,3.726,2.632,4.82,6.327,6.022,6.632,6.327,6.022,6.632
2024-04-04T05:40:00Z,175665,3.689,2.86,4.518,8.371,8.006,8.736,8.371,8.006,8.736
2024-04-04T07:50:00Z,175665,3.924,2.926,4.922,8.689,8.258,9.12,8.689,8.258,9.12
2024-04-04T13:30:00Z,175665,2.4530000000000003,2.192,2.714,5.325,5.296,5.354,5.325,5.296,5.354
2024-04-04T19:00:00Z,175665,1.295,1.126,1.464,1.727,1.88,1.574,1.727,1.88,1.574
2024-04-04T02:50:00Z,175665,3.096,2.812,3.38,8.440999999999999,8.106,8.776,8.440999999999999,8.106,8.776
2024-04-04T11:00:00Z,175665,2.233,2.278,2.188,5.564,5.336,5.792,5.564,5.336,5.792
2024-04-04T20:00:00Z,175665,1.034,0.904,1.164,1.548,1.518,1.578,1.548,1.518,1.578
2024-04-04T19:20:00Z,175665,0.901,0.666,1.136,1.5830000000000002,1.558,1.608,1.5830000000000002,1.558,1.608
2024-04-04T19:40:00Z,175665,1.0739999999999998,0.98,1.168,1.503,1.308,1.698,1.503,1.308,1.698
2024-04-04T07:00:00Z,175665,3.905,3.666,4.144,9.678,9.382,9.974,9.678,9.382,9.974
2024-04-04T12:10:00Z,175665,3.097,2.684,3.51,5.587,5.482,5.692,5.587,5.482,5.692
2024-04-04T01:50:00Z,175665,2.656,2.308,3.004,5.102,4.794,5.41,5.102,4.794,5.41
2024-04-04T18:40:00Z,175665,0.95,0.79,1.11,1.775,1.64,1.91,1.775,1.64,1.91
2024-04-04T02:00:00Z,175665,2.1340000000000003,1.79,2.478,5.097,4.938,5.256,5.097,4.938,5.256
2024-04-01T11:30:00Z,175665,12.784,10.564,15.004,21.675,21.206,22.144,21.675,21.206,22.144
2024-04-01T04:10:00Z,175665,12.971,9.382,16.56,25.45,24.708,26.192,25.718,24.89,26.546
2024-04-01T16:50:00Z,175665,19.286,14.568,24.004,29.135,28.162,30.108,29.662,28.36,30.964
2024-04-01T23:30:00Z,175665,15.072,11.688,18.456,19.985,19.276,20.694,19.985,19.276,20.694
2024-04-01T13:30:00Z,175665,23.878,20.338,27.418,34.754999999999995,34.186,35.324,38.489,37.518,39.46
2024-04-01T08:20:00Z,175665,13.113,9.986,16.24,22.588,21.88,23.296,22.588,21.88,23.296
2024-04-01T16:00:00Z,175665,18.333,14.36,22.306,28.141,27.446,28.836,28.411,27.538,29.284
2024-04-01T08:00:00Z,175665,12.984,10.586,15.382,23.654,23.222,24.086,23.656,23.222,24.09
2024-04-01T01:20:00Z,175665,7.537000000000001,6.892,8.182,15.77,15.386,16.154,15.77,15.386,16.154
2024-04-01T21:20:00Z,175665,21.867,17.204,26.53,30.469,29.836,31.102,32.197,31.396,32.998
2024-04-01T15:20:00Z,175665,24.019,17.236,30.802,34.729,34.184,35.274,38.373000000000005,37.468,39.278
2024-04-01T19:50:00Z,175665,21.31,15.914,26.706,31.79,31.468,32.112,33.504999999999995,32.894,34.116
2024-04-01T20:30:00Z,175665,25.596,21.554,29.638,37.264,37.112,37.416,42.604,42.328,42.88
2024-04-01T11:20:00Z,175665,11.746,10.058,13.434,19.649,19.424,19.874,19.649,19.424,19.874
2024-04-01T22:20:00Z,175665,17.352,15.28,19.424,23.121,22.57,23.672,23.121,22.57,23.672
2024-04-06T12:50:00Z,175665,2.874,2.684,3.064,6.712,6.426,6.998,6.712,6.426,6.998
2024-04-06T01:30:00Z,175665,3.017,2.268,3.766,3.505,3.122,3.888,3.505,3.122,3.888
2024-04-06T04:20:00Z,175665,4.705,3.65,5.76,5.321,4.95,5.692,5.321,4.95,5.692
2024-04-06T17:40:00Z,175665,1.564,1.434,1.694,3.3840000000000003,3.418,3.35,3.3840000000000003,3.418,3.35
2024-04-06T22:20:00Z,175665,2.632,2.24,3.024,5.628,5.652,5.604,5.628,5.652,5.604
2024-04-06T01:50:00Z,175665,2.87,2.514,3.226,3.303,3.136,3.47,3.303,3.136,3.47
2024-04-06T17:00:00Z,175665,1.417,1.502,1.332,2.933,2.96,2.906,2.933,2.96,2.906
2024-04-06T00:10:00Z,175665,1.885,1.624,2.146,3.873,3.512,4.234,3.873,3.512,4.234
2024-04-06T15:50:00Z,175665,1.956,1.732,2.18,3.4130000000000003,3.18,3.646,3.4130000000000003,3.18,3.646
2024-04-06T09:50:00Z,175665,10.717,6.786,14.648,12.393,11.746,13.04,12.393,11.746,13.04
2024-04-06T23:30:00Z,175665,2.0540000000000003,1.714,2.394,4.092,3.924,4.26,4.092,3.924,4.26
2024-04-06T23:40:00Z,175665,1.841,1.41,2.272,3.81,3.736,3.884,3.81,3.736,3.884
2024-04-05T05:10:00Z,175665,2.474,1.986,2.962,5.2940000000000005,4.952,5.636,5.2940000000000005,4.952,5.636
2024-04-05T23:40:00Z,175665,2.789,2.582,2.996,4.988,5.118,4.858,4.988,5.118,4.858
2024-04-05T16:50:00Z,175665,2.329,2.244,2.414,6.016,5.816,6.216,6.016,5.816,6.216
2024-04-05T22:20:00Z,175665,1.515,1.582,1.448,2.905,2.968,2.842,2.905,2.968,2.842
2024-04-05T22:00:00Z,175665,1.04,0.718,1.362,2.887,2.588,3.186,2.887,2.588,3.186
2024-04-05T09:00:00Z,175665,2.996,2.816,3.176,6.59,6.322,6.858,6.59,6.322,6.858
2024-04-05T08:50:00Z,175665,4.699,4.076,5.322,6.077999999999999,5.778,6.378,6.077999999999999,5.778,6.378
2024-04-05T12:30:00Z,175665,6.193,3.944,8.442,16.244999999999997,15.168,17.322,16.244999999999997,15.168,17.322
2024-04-05T08:20:00Z,175665,3.868,3.654,4.082,6.289,6.068,6.51,6.289,6.068,6.51
2024-04-05T18:30:00Z,175665,2.239,2.156,2.322,4.529999999999999,4.234,4.826,4.529999999999999,4.234,4.826
2024-04-05T03:00:00Z,175665,1.982,1.902,2.062,3.915,3.902,3.928,3.915,3.902,3.928
2024-04-05T09:40:00Z,175665,4.192,3.962,4.422,7.737999999999999,7.59,7.886,7.737999999999999,7.59,7.886
2024-04-05T12:50:00Z,175665,6.8,5.426,8.174,17.211,16.264,18.158,17.211,16.264,18.158
2024-04-05T08:00:00Z,175665,3.557,3.258,3.856,5.920999999999999,5.946,5.896,5.920999999999999,5.946,5.896
2024-04-05T04:00:00Z,175665,1.889,1.99,1.788,6.218,6.084,6.352,6.218,6.084,6.352
2024-04-05T06:50:00Z,175665,3.628,2.676,4.58,6.727,6.36,7.094,6.727,6.36,7.094
2024-04-05T15:10:00Z,175665,4.823,3.838,5.808,14.227,13.662,14.792,14.227,13.662,14.792
2024-04-02T02:20:00Z,175665,19.601,14.324,24.878,21.902,21.128,22.676,21.902,21.128,22.676
2024-04-02T11:50:00Z,175665,18.131,13.398,22.864,22.938,21.95,23.926,22.951,21.95,23.952
2024-04-02T13:50:00Z,175665,15.23,11.65,18.81,20.635,20.092,21.178,20.635,20.092,21.178
2024-04-02T16:20:00Z,175665,12.444,9.7,15.188,15.855,15.232,16.478,15.855,15.232,16.478
2024-04-02T12:00:00Z,175665,18.437,14.344,22.53,22.778,21.954,23.602,22.78,21.954,23.606
2024-04-03T00:10:00Z,175665,6.301,5.94,6.662,9.87,9.73,10.01,9.87,9.73,10.01
2024-04-03T05:50:00Z,175665,0.538,0.468,0.608,1.483,1.406,1.56,1.483,1.406,1.56
2024-04-03T03:10:00Z,175665,1.4260000000000002,1.124,1.728,5.599,5.62,5.578,5.599,5.62,5.578
2024-04-03T04:40:00Z,175665,0.8540000000000001,0.922,0.786,2.78,3.048,2.512,2.78,3.048,2.512
2024-04-03T02:30:00Z,175665,2.853,2.91,2.796,15.553,15.336,15.77,15.553,15.336,15.77
2024-04-03T13:50:00Z,175665,1.128,0.85,1.406,3.0860000000000003,2.978,3.194,3.0860000000000003,2.978,3.194
2024-04-03T09:00:00Z,175665,0.731,0.744,0.718,1.837,1.836,1.838,1.837,1.836,1.838
2024-04-03T08:50:00Z,175665,0.6970000000000001,0.46,0.934,2.1,2.026,2.174,2.1,2.026,2.174
