time_stamp,sensor_index,2.5_um_count,2.5_um_count_a,2.5_um_count_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-06-07T21:40:00Z,175665,2.367,2.24,2.494,9.421,9.214,9.628,9.421,9.214,9.628
2024-06-07T04:10:00Z,175665,4.681,3.578,5.784,17.847,17.408,18.286,17.847,17.408,18.286
2024-06-07T14:00:00Z,175665,4.01,3.81,4.21,15.037,14.786,15.288,15.037,14.786,15.288
2024-06-07T02:10:00Z,175665,5.218,4.724,5.712,11.981,11.906,12.056,11.981,11.906,12.056
2024-06-07T02:40:00Z,175665,4.297,4.004,4.59,14.86,14.8,14.92,14.86,14.8,14.92
2024-06-07T13:00:00Z,175665,13.715,10.82,16.61,31.13,30.302,31.958,35.06,34.052,36.068
2024-06-07T22:30:00Z,175665,1.782,1.734,1.83,6.325,6.232,6.418,6.325,6.232,6.418
2024-06-07T01:50:00Z,175665,2.276,2.06,2.492,10.69,10.468,10.912,10.69,10.468,10.912
2024-06-07T12:00:00Z,175665,10.874,8.612,13.136,28.437,27.88,28.994,28.683,28.058,29.308
2024-06-07T10:20:00Z,175665,13.997,11.292,16.702,29.354,28.504,30.204,29.822000000000003,28.684,30.96
2024-06-07T00:10:00Z,175665,2.418,2.156,2.68,11.807,11.502,12.112,11.807,11.502,12.112
2024-06-07T09:30:00Z,175665,15.267,11.728,18.806,29.749,28.988,30.51,30.446,29.35,31.542
2024-06-07T07:50:00Z,175665,11.981,8.794,15.168,26.22,25.222,27.218,26.301,25.234,27.368
2024-06-07T09:20:00Z,175665,13.932,10.532,17.332,29.625,28.612,30.638,30.291,28.956,31.626
2024-06-07T06:00:00Z,175665,12.099,9.048,15.15,22.615,22.074,23.156,22.615,22.074,23.156
2024-06-07T23:10:00Z,175665,1.411,1.42,1.402,7.135999999999999,7.406,6.866,7.135999999999999,7.406,6.866
2024-06-07T00:40:00Z,175665,2.422,2.242,2.602,10.411,10.294,10.528,10.411,10.294,10.528
2024-06-07T01:20:00Z,175665,1.913,1.71,2.116,10.558,10.554,10.562,10.558,10.554,10.562
2024-06-07T07:20:00Z,175665,9.818,8.268,11.368,25.353,25.086,25.62,25.362,25.086,25.638
2024-06-07T08:00:00Z,175665,11.86,7.306,16.414,27.154,26.198,28.11,27.279000000000003,26.234,28.324
2024-06-07T10:40:00Z,175665,10.851,8.61,13.092,27.635,27.024,28.246,27.738,27.056,28.42
2024-06-07T19:40:00Z,175665,2.584,2.72,2.448,10.088,9.864,10.312,10.088,9.864,10.312
2024-06-07T00:20:00Z,175665,2.608,1.91,3.306,11.834,11.86,11.808,11.893,11.908,11.878
2024-06-07T04:20:00Z,175665,8.431,7.322,9.54,18.501,18.29,18.712,18.501,18.29,18.712
2024-06-07T00:50:00Z,175665,2.116,2.254,1.978,10.147,10.114,10.18,10.147,10.114,10.18
2024-06-07T23:00:00Z,175665,1.815,1.87,1.76,7.208,7.134,7.282,7.208,7.134,7.282
2024-06-07T05:00:00Z,175665,9.454,6.844,12.064,20.429,19.882,20.976,20.429,19.882,20.976
2024-06-07T03:40:00Z,175665,8.562,6.844,10.28,17.742,17.312,18.172,17.742,17.312,18.172
2024-06-07T05:10:00Z,175665,11.977,8.572,15.382,20.739,19.87,21.608,20.739,19.87,21.608
2024-06-07T10:00:00Z,175665,12.85,9.724,15.976,29.155,28.608,29.702,29.555,28.736,30.374
2024-06-07T00:00:00Z,175665,1.82,1.324,2.316,9.731,9.484,9.978,9.731,9.484,9.978
2024-06-07T20:50:00Z,175665,1.801,2.07,1.532,9.268,9.328,9.208,9.268,9.328,9.208
2024-06-07T14:50:00Z,175665,4.06,4.528,3.592,14.971,14.77,15.172,14.971,14.77,15.172
2024-06-07T23:50:00Z,175665,1.67,1.282,2.058,8.800999999999998,8.886,8.716,8.800999999999998,8.886,8.716
2024-06-03T11:30:00Z,175665,11.641,8.746,14.536,16.474,15.798,17.15,18.131,17.174,19.088
2024-06-03T14:50:00Z,175665,13.111,11.242,14.98,25.976,25.712,26.24,26.186,25.904,26.468
2024-06-03T02:10:00Z,175665,6.004,3.986,8.022,13.094,12.428,13.76,13.094,12.428,13.76
2024-06-03T18:10:00Z,175665,5.353,4.728,5.978,15.879,15.7,16.058,15.879,15.7,16.058
2024-06-03T07:40:00Z,175665,1.886,1.344,2.428,4.961,4.964,4.958,4.961,4.964,4.958
2024-06-03T19:50:00Z,175665,4.6080000000000005,3.84,5.376,13.682,13.312,14.052,13.682,13.312,14.052
2024-06-03T15:50:00Z,175665,5.673,5.12,6.226,16.412,15.968,16.856,16.412,15.968,16.856
2024-06-03T05:20:00Z,175665,10.077,6.634,13.52,22.628,21.62,23.636,22.719,21.638,23.8
2024-06-03T19:10:00Z,175665,9.649,5.966,13.332,21.732,20.75,22.714,21.796,20.75,22.842
2024-06-03T09:00:00Z,175665,2.446,1.952,2.94,3.518,3.618,3.418,3.518,3.618,3.418
2024-06-03T01:20:00Z,175665,7.772,5.1,10.444,20.862,20.098,21.626,20.871,20.098,21.644
2024-06-03T21:40:00Z,175665,3.815,3.238,4.392,9.707,9.494,9.92,9.707,9.494,9.92
2024-06-03T15:00:00Z,175665,6.344,4.996,7.692,17.253,16.736,17.77,17.253,16.736,17.77
2024-06-03T00:20:00Z,175665,11.73,8.48,14.98,18.663,17.81,19.516,20.09,19.326,20.854
2024-06-03T17:00:00Z,175665,6.393000000000001,5.168,7.618,18.003,17.872,18.134,18.003,17.872,18.134
2024-06-03T03:00:00Z,175665,16.646,12.16,21.132,33.148,32.614,33.682,35.95099999999999,34.992,36.91
2024-06-03T06:00:00Z,175665,6.398,5.744,7.052,17.054,16.516,17.592,17.054,16.516,17.592
2024-06-03T20:30:00Z,175665,5.613,3.554,7.672,13.641,13.074,14.208,13.641,13.074,14.208
2024-06-03T14:10:00Z,175665,7.095,5.352,8.838,18.884,18.09,19.678,19.306,18.472,20.14
2024-06-03T07:10:00Z,175665,3.01,2.746,3.274,9.919,9.772,10.066,9.919,9.772,10.066
2024-06-03T06:20:00Z,175665,8.928,6.75,11.106,18.688,17.89,19.486,18.688,17.89,19.486
2024-06-03T13:50:00Z,175665,3.933,3.746,4.12,12.528,12.484,12.572,12.528,12.484,12.572
2024-06-03T10:00:00Z,175665,2.396,2.452,2.34,3.673,3.67,3.676,3.673,3.67,3.676
2024-06-03T02:40:00Z,175665,10.163,8.568,11.758,19.968,19.228,20.708,20.591,19.81,21.372
2024-06-03T14:30:00Z,175665,12.124,9.57,14.678,23.865,22.906,24.824,23.896,22.94,24.852
2024-06-03T23:10:00Z,175665,5.459,4.962,5.956,11.726,11.566,11.886,11.726,11.566,11.886
2024-06-03T13:10:00Z,175665,11.359,8.84,13.878,21.373,20.914,21.832,24.147,23.518,24.776
2024-06-03T08:20:00Z,175665,2.466,2.07,2.862,3.913,3.784,4.042,3.913,3.784,4.042
2024-06-03T05:10:00Z,175665,16.614,13.324,19.904,33.395,32.362,34.428,36.157,34.444,37.87
2024-06-03T09:20:00Z,175665,2.642,2.086,3.198,3.987,3.894,4.08,3.987,3.894,4.08
2024-06-03T08:30:00Z,175665,2.1790000000000003,1.646,2.712,3.951,3.61,4.292,3.951,3.61,4.292
2024-06-03T01:10:00Z,175665,13.681,9.04,18.322,30.002,28.892,31.112,30.954,29.368,32.54
2024-06-03T18:30:00Z,175665,6.550000000000001,5.73,7.37,17.622999999999998,17.208,18.038,17.622999999999998,17.208,18.038
2024-06-03T10:30:00Z,175665,3.141,2.818,3.464,4.645,4.526,4.764,4.645,4.526,4.764
2024-06-03T22:50:00Z,175665,4.222,3.526,4.918,11.073,10.86,11.286,11.073,10.86,11.286
2024-06-03T23:40:00Z,175665,5.352,4.436,6.268,13.083,12.422,13.744,13.083,12.422,13.744
2024-06-03T22:30:00Z,175665,4.106,3.976,4.236,10.86,10.506,11.214,10.86,10.506,11.214
2024-06-03T12:10:00Z,175665,4.264,3.948,4.58,8.349,8.034,8.664,8.349,8.034,8.664
2024-06-03T04:50:00Z,175665,25.380000000000003,17.956,32.804,38.455,37.07,39.84,44.876,42.312,47.44
2024-06-03T03:50:00Z,175665,18.688,12.55,24.826,35.424,34.248,36.6,39.69,37.576,41.804
2024-06-03T22:00:00Z,175665,3.359,2.552,4.166,9.282,9.266,9.298,9.282,9.266,9.298
2024-06-03T18:50:00Z,175665,5.408,4.398,6.418,14.596,14.27,14.922,14.596,14.27,14.922
2024-06-03T08:40:00Z,175665,3.407,2.988,3.826,4.324,4.204,4.444,4.324,4.204,4.444
2024-06-03T09:50:00Z,175665,2.575,2.69,2.46,3.814,4.088,3.54,3.814,4.088,3.54
2024-06-03T00:00:00Z,175665,5.325,3.528,7.122,12.07,11.258,12.882,12.07,11.258,12.882
2024-06-03T00:40:00Z,175665,7.565999999999999,4.858,10.274,18.27,17.32,19.22,18.27,17.32,19.22
2024-06-03T05:00:00Z,175665,22.456,17.802,27.11,38.35,37.36,39.34,44.643,42.848,46.438
2024-06-03T04:20:00Z,175665,21.08,15.076,27.084,35.989999999999995,34.848,37.132,40.67,38.692,42.648
2024-06-03T13:00:00Z,175665,4.26,4.358,4.162,10.22,9.784,10.656,10.22,9.784,10.656
2024-06-03T12:40:00Z,175665,3.772,3.586,3.958,9.458,9.26,9.656,9.458,9.26,9.656
2024-06-03T08:50:00Z,175665,2.757,3.034,2.48,4.204000000000001,4.224,4.184,4.204000000000001,4.224,4.184
2024-06-03T04:40:00Z,175665,25.58,21.83,29.33,37.688,36.836,38.54,43.438,41.992,44.884
2024-06-03T17:40:00Z,175665,5.491,4.814,6.168,17.378,17.274,17.482,17.378,17.274,17.482
2024-06-03T10:50:00Z,175665,4.19,3.356,5.024,5.272,5.162,5.382,5.272,5.162,5.382
2024-06-03T20:00:00Z,175665,8.113,5.766,10.46,18.335,17.206,19.464,18.353,17.206,19.5
2024-06-03T17:20:00Z,175665,8.761,6.586,10.936,21.673,20.884,22.462,21.91,21.05,22.77
2024-06-03T16:50:00Z,175665,6.038,5.044,7.032,17.538,17.162,17.914,17.538,17.162,17.914
2024-06-03T21:20:00Z,175665,4.714,4.718,4.71,11.346,11.072,11.62,11.346,11.072,11.62
2024-06-03T23:30:00Z,175665,6.056,4.82,7.292,14.806,14.13,15.482,14.806,14.13,15.482
2024-06-03T03:40:00Z,175665,20.99,16.184,25.796,39.30500000000001,38.462,40.148,46.555,44.866,48.244
2024-06-03T20:50:00Z,175665,4.927,3.492,6.362,13.726,13.41,14.042,13.726,13.41,14.042
2024-06-03T04:10:00Z,175665,18.779,13.772,23.786,37.236,36.59,37.882,42.561,41.464,43.658
2024-06-03T11:10:00Z,175665,3.1710000000000003,2.794,3.548,5.083,4.948,5.218,5.083,4.948,5.218
2024-06-03T03:30:00Z,175665,19.282,14.134,24.43,37.505,36.658,38.352,43.123000000000005,41.682,44.564
2024-06-03T15:30:00Z,175665,6.689,6.18,7.198,18.811,18.574,19.048,18.847,18.646,19.048
2024-06-03T00:50:00Z,175665,11.933,9.082,14.784,27.943,27.062,28.824,28.798,27.69,29.906
2024-06-05T19:30:00Z,175665,10.988,7.608,14.368,18.173,17.718,18.628,18.173,17.718,18.628
2024-06-05T14:30:00Z,175665,2.502,1.844,3.16,6.704000000000001,6.32,7.088,6.704000000000001,6.32,7.088
2024-06-05T14:50:00Z,175665,3.571,2.602,4.54,7.218,6.85,7.586,7.218,6.85,7.586
2024-06-05T14:20:00Z,175665,8.1,6.152,10.048,15.707,15.566,15.848,16.445,16.294,16.596
2024-06-05T20:10:00Z,175665,3.072,2.86,3.284,5.067,4.806,5.328,5.067,4.806,5.328
2024-06-05T17:20:00Z,175665,3.268,3.14,3.396,6.621,6.492,6.75,6.621,6.492,6.75
2024-06-05T13:00:00Z,175665,10.209,7.712,12.706,26.774,25.862,27.686,26.827,25.866,27.788
2024-06-05T06:30:00Z,175665,5.67,4.58,6.76,12.268,11.842,12.694,12.268,11.842,12.694
2024-06-05T22:00:00Z,175665,2.579,2.166,2.992,5.785,5.662,5.908,5.911,5.772,6.05
2024-06-05T19:50:00Z,175665,2.783,1.686,3.88,5.656,5.286,6.026,5.656,5.286,6.026
2024-06-05T15:50:00Z,175665,2.7960000000000003,2.934,2.658,4.853999999999999,4.786,4.922,4.853999999999999,4.786,4.922
2024-06-05T21:30:00Z,175665,1.91,1.768,2.052,4.22,4.084,4.356,4.22,4.084,4.356
2024-06-05T15:30:00Z,175665,2.311,1.994,2.628,3.982,3.954,4.01,3.982,3.954,4.01
2024-06-05T10:30:00Z,175665,12.055,9.132,14.978,28.476,27.982,28.97,28.73,28.138,29.322
2024-06-05T04:00:00Z,175665,3.155,2.79,3.52,7.336,7.282,7.39,7.336,7.282,7.39
2024-06-05T00:50:00Z,175665,2.185,2.018,2.352,5.670999999999999,5.502,5.84,5.670999999999999,5.502,5.84
2024-06-05T18:30:00Z,175665,2.309,2.014,2.604,3.888,3.776,4.0,3.888,3.776,4.0
2024-06-05T23:30:00Z,175665,2.252,2.338,2.166,4.433999999999999,4.598,4.27,4.433999999999999,4.598,4.27
2024-06-05T00:00:00Z,175665,1.903,1.78,2.026,4.665,4.596,4.734,4.665,4.596,4.734
2024-06-05T08:10:00Z,175665,24.965,19.842,30.088,37.349,36.902,37.796,43.002,42.15,43.854
2024-06-05T20:40:00Z,175665,5.679,5.326,6.032,11.228,11.16,11.296,11.228,11.16,11.296
2024-06-05T15:40:00Z,175665,1.928,2.01,1.846,3.358,3.322,3.394,3.358,3.322,3.394
2024-06-05T13:30:00Z,175665,14.286,9.412,19.16,31.509,30.636,32.382,33.150000000000006,31.856,34.444
2024-06-05T14:10:00Z,175665,3.5860000000000003,2.512,4.66,10.077,9.76,10.394,10.077,9.76,10.394
2024-06-05T21:50:00Z,175665,1.777,1.612,1.942,3.92,3.938,3.902,3.92,3.938,3.902
2024-06-05T03:40:00Z,175665,2.751,2.444,3.058,5.861000000000001,6.022,5.7,5.861000000000001,6.022,5.7
2024-06-05T16:30:00Z,175665,1.782,2.094,1.47,3.946,4.196,3.696,3.946,4.196,3.696
2024-06-05T10:20:00Z,175665,14.983,12.062,17.904,31.759,31.374,32.144,33.617999999999995,33.012,34.224
2024-06-05T04:40:00Z,175665,4.282,3.294,5.27,7.572,7.314,7.83,7.572,7.314,7.83
2024-06-05T11:30:00Z,175665,12.486,9.098,15.874,31.297,30.91,31.684,32.658,32.0,33.316
2024-06-05T07:40:00Z,175665,14.709,11.25,18.168,29.589,29.12,30.058,30.495,29.81,31.18
2024-06-05T09:10:00Z,175665,12.289,10.22,14.358,27.211,26.772,27.65,27.711,27.2,28.222
2024-06-05T11:20:00Z,175665,12.627,10.168,15.086,31.06,30.544,31.576,32.333,31.54,33.126
2024-06-05T20:00:00Z,175665,1.884,1.55,2.218,3.4690000000000003,3.224,3.714,3.4690000000000003,3.224,3.714
2024-06-05T23:20:00Z,175665,2.147,1.858,2.436,4.837,4.808,4.866,4.837,4.808,4.866
2024-06-05T02:00:00Z,175665,2.793,2.858,2.728,4.661,4.728,4.594,4.661,4.728,4.594
2024-06-05T15:10:00Z,175665,3.402,2.422,4.382,5.304,5.198,5.41,5.304,5.198,5.41
2024-06-05T00:20:00Z,175665,2.521,2.334,2.708,5.888999999999999,5.976,5.802,5.888999999999999,5.976,5.802
2024-06-05T03:30:00Z,175665,2.244,2.466,2.022,5.292,5.358,5.226,5.292,5.358,5.226
2024-06-05T11:50:00Z,175665,16.0,11.848,20.152,33.857,33.6,34.114,37.343,36.87,37.816
2024-06-05T21:00:00Z,175665,2.63,2.126,3.134,6.202,5.95,6.454,6.202,5.95,6.454
2024-06-05T07:20:00Z,175665,19.26,15.09,23.43,34.042,33.966,34.118,37.275,37.132,37.418
2024-06-05T13:50:00Z,175665,12.667,8.166,17.168,29.82,29.276,30.364,30.502,29.732,31.272
2024-06-05T16:20:00Z,175665,2.308,1.37,3.246,4.79,4.464,5.116,4.79,4.464,5.116
2024-06-05T10:40:00Z,175665,10.755,8.184,13.326,28.478,27.754,29.202,28.738,27.882,29.594
2024-06-05T17:50:00Z,175665,2.479,2.052,2.906,4.03,3.94,4.12,4.03,3.94,4.12
2024-06-05T19:00:00Z,175665,1.879,1.82,1.938,3.573,3.554,3.592,3.573,3.554,3.592
2024-06-05T11:00:00Z,175665,13.192,9.472,16.912,29.878,29.228,30.528,30.596,29.624,31.568
2024-06-05T15:00:00Z,175665,3.724,2.898,4.55,5.6370000000000005,5.572,5.702,5.6370000000000005,5.572,5.702
2024-06-05T06:00:00Z,175665,4.147,3.952,4.342,8.308,8.188,8.428,8.308,8.188,8.428
2024-06-05T21:40:00Z,175665,1.882,2.18,1.584,4.276,4.374,4.178,4.276,4.374,4.178
2024-06-05T01:00:00Z,175665,2.44,2.304,2.576,5.502000000000001,5.588,5.416,5.502000000000001,5.588,5.416
2024-06-05T01:40:00Z,175665,2.4690000000000003,2.702,2.236,4.38,4.616,4.144,4.38,4.616,4.144
2024-06-05T03:50:00Z,175665,2.882,2.602,3.162,6.259,6.09,6.428,6.259,6.09,6.428
2024-06-05T08:50:00Z,175665,17.215,12.87,21.56,30.0,29.534,30.466,31.06,30.486,31.634
2024-06-05T22:30:00Z,175665,2.678,2.644,2.712,4.963,5.118,4.808,4.963,5.118,4.808
2024-06-05T02:40:00Z,175665,2.473,2.128,2.818,4.5760000000000005,4.658,4.494,4.5760000000000005,4.658,4.494
2024-06-05T09:50:00Z,175665,21.626,15.26,27.992,38.654,37.776,39.532,45.833,44.128,47.538
2024-06-05T05:10:00Z,175665,3.246,2.026,4.466,7.721999999999999,7.17,8.274,7.721999999999999,7.17,8.274
2024-06-05T06:40:00Z,175665,5.468,4.662,6.274,11.039,10.72,11.358,11.039,10.72,11.358
2024-06-05T17:10:00Z,175665,2.459,1.994,2.924,4.48,4.446,4.514,4.48,4.446,4.514
2024-06-05T04:10:00Z,175665,3.055,2.392,3.718,7.058,6.914,7.202,7.058,6.914,7.202
2024-06-05T16:10:00Z,175665,1.795,1.494,2.096,4.007,3.846,4.168,4.007,3.846,4.168
2024-06-05T00:10:00Z,175665,2.455,2.53,2.38,5.339,5.278,5.4,5.339,5.278,5.4
2024-06-05T07:00:00Z,175665,9.538,7.142,11.934,20.21,19.064,21.356,20.215,19.064,21.366
2024-06-05T08:30:00Z,175665,10.935,8.694,13.176,25.564,24.664,26.464,25.604,24.664,26.544
2024-06-05T17:30:00Z,175665,2.419,1.654,3.184,4.21,3.934,4.486,4.21,3.934,4.486
2024-06-05T12:10:00Z,175665,16.676,12.926,20.426,33.463,33.192,33.734,36.378,35.98,36.776
2024-06-05T13:10:00Z,175665,10.162,8.75,11.574,27.103,26.622,27.584,27.235,26.682,27.788
2024-06-05T19:10:00Z,175665,2.91,2.952,2.868,5.032,5.096,4.968,5.032,5.096,4.968
2024-06-05T05:50:00Z,175665,3.072,2.05,4.094,7.674,7.23,8.118,7.674,7.23,8.118
2024-06-05T22:40:00Z,175665,5.948,4.66,7.236,9.468,9.296,9.64,10.778,10.446,11.11
2024-06-05T08:00:00Z,175665,16.987000000000002,13.424,20.55,30.233,29.528,30.938,31.519,30.632,32.406
2024-06-05T05:30:00Z,175665,2.331,1.914,2.748,7.596999999999999,7.202,7.992,7.596999999999999,7.202,7.992
2024-06-05T00:30:00Z,175665,4.739,3.132,6.346,8.967,8.634,9.3,9.246,8.856,9.636
2024-06-05T07:50:00Z,175665,18.886,13.524,24.248,33.315,32.806,33.824,36.003,35.09,36.916
2024-06-05T12:20:00Z,175665,13.905,10.788,17.022,30.925,30.29,31.56,32.142,31.256,33.028
2024-06-05T11:10:00Z,175665,10.994,8.382,13.606,30.085,29.926,30.244,30.866,30.56,31.172
2024-06-05T17:00:00Z,175665,2.278,1.844,2.712,4.613,4.408,4.818,4.613,4.408,4.818
2024-06-05T22:50:00Z,175665,2.551,2.138,2.964,5.061,4.8,5.322,5.061,4.8,5.322
2024-06-05T01:30:00Z,175665,1.745,1.652,1.838,4.5,4.414,4.586,4.5,4.414,4.586
2024-06-06T23:00:00Z,175665,2.246,1.946,2.546,8.963000000000001,8.898,9.028,8.963000000000001,8.898,9.028
2024-06-06T03:20:00Z,175665,12.875,10.336,15.414,12.498,12.008,12.988,12.498,12.008,12.988
2024-06-06T06:00:00Z,175665,10.484,9.68,11.288,12.462,12.124,12.8,12.462,12.124,12.8
2024-06-06T19:10:00Z,175665,3.03,2.274,3.786,10.286,9.894,10.678,10.286,9.894,10.678
2024-06-06T20:30:00Z,175665,2.863,3.004,2.722,10.096,9.806,10.386,10.096,9.806,10.386
2024-06-06T22:10:00Z,175665,1.926,1.842,2.01,9.771999999999998,9.504,10.04,9.771999999999998,9.504,10.04
2024-06-06T06:50:00Z,175665,15.392,12.106,18.678,33.477999999999994,32.836,34.12,36.291,35.206,37.376
2024-06-06T10:30:00Z,175665,6.14,5.382,6.898,11.057,10.876,11.238,11.057,10.876,11.238
2024-06-06T04:20:00Z,175665,11.888,8.782,14.994,12.265,11.61,12.92,12.265,11.61,12.92
2024-06-06T15:40:00Z,175665,2.8120000000000003,2.644,2.98,9.151,8.82,9.482,9.151,8.82,9.482
2024-06-06T05:30:00Z,175665,16.879,15.088,18.67,13.144,12.77,13.518,13.144,12.77,13.518
2024-06-06T02:40:00Z,175665,10.43,8.9,11.96,11.632,11.454,11.81,11.632,11.454,11.81
2024-06-06T03:10:00Z,175665,13.326,10.064,16.588,12.118,11.636,12.6,12.118,11.636,12.6
2024-06-06T11:10:00Z,175665,9.264,6.66,11.868,12.636,12.034,13.238,12.636,12.034,13.238
2024-06-06T17:30:00Z,175665,2.447,1.652,3.242,10.379,10.314,10.444,10.379,10.314,10.444
2024-06-06T08:50:00Z,175665,9.185,7.454,10.916,11.028,10.912,11.144,11.028,10.912,11.144
2024-06-06T18:40:00Z,175665,2.739,2.298,3.18,11.12,10.724,11.516,11.12,10.724,11.516
2024-06-06T12:50:00Z,175665,3.658,3.352,3.964,9.221,9.018,9.424,9.221,9.018,9.424
2024-06-06T17:40:00Z,175665,2.786,2.61,2.962,11.362,11.054,11.67,11.362,11.054,11.67
2024-06-06T16:00:00Z,175665,3.456,2.8,4.112,11.953,11.898,12.008,11.953,11.898,12.008
2024-06-06T05:20:00Z,175665,12.669,9.626,15.712,12.508,12.186,12.83,12.508,12.186,12.83
2024-06-06T11:30:00Z,175665,8.528,5.938,11.118,12.602,12.15,13.054,12.602,12.15,13.054
2024-06-06T03:40:00Z,175665,12.858,9.576,16.14,13.103000000000002,12.736,13.47,13.103000000000002,12.736,13.47
2024-06-06T01:00:00Z,175665,6.747,6.618,6.876,8.081,7.966,8.196,8.081,7.966,8.196
2024-06-06T12:20:00Z,175665,4.393,3.826,4.96,10.851,10.68,11.022,10.851,10.68,11.022
2024-06-06T16:30:00Z,175665,2.1420000000000003,1.54,2.744,8.916,8.882,8.95,8.916,8.882,8.95
2024-06-06T18:50:00Z,175665,2.3840000000000003,2.148,2.62,10.728,10.426,11.03,10.728,10.426,11.03
2024-06-06T16:50:00Z,175665,2.206,2.118,2.294,9.185,9.132,9.238,9.185,9.132,9.238
2024-06-06T12:10:00Z,175665,4.691,4.008,5.374,11.037,10.436,11.638,11.037,10.436,11.638
2024-06-06T04:50:00Z,175665,12.622,10.108,15.136,13.033,13.072,12.994,13.033,13.072,12.994
2024-06-06T14:50:00Z,175665,2.239,1.934,2.544,8.642,8.482,8.802,8.642,8.482,8.802
2024-06-06T09:40:00Z,175665,6.006,4.352,7.66,11.203,10.534,11.872,11.203,10.534,11.872
2024-06-06T22:30:00Z,175665,1.982,1.784,2.18,9.637,9.464,9.81,9.637,9.464,9.81
2024-06-06T15:30:00Z,175665,2.638,2.046,3.23,9.026,8.616,9.436,9.026,8.616,9.436
2024-06-06T00:50:00Z,175665,5.683,5.144,6.222,7.407999999999999,7.482,7.334,7.407999999999999,7.482,7.334
2024-06-06T18:20:00Z,175665,3.065,2.694,3.436,12.01,11.692,12.328,12.01,11.692,12.328
2024-06-06T12:40:00Z,175665,3.211,3.062,3.36,9.452,9.256,9.648,9.452,9.256,9.648
2024-06-06T00:40:00Z,175665,5.058,3.876,6.24,6.454,6.262,6.646,6.454,6.262,6.646
2024-06-06T17:10:00Z,175665,2.341,2.292,2.39,9.247,8.912,9.582,9.247,8.912,9.582
2024-06-06T09:00:00Z,175665,10.2,8.364,12.036,11.384,11.05,11.718,11.384,11.05,11.718
2024-06-06T06:10:00Z,175665,11.431,9.45,13.412,12.238,11.966,12.51,12.238,11.966,12.51
2024-06-06T03:50:00Z,175665,10.469,8.68,12.258,11.819,11.452,12.186,11.819,11.452,12.186
2024-06-06T13:20:00Z,175665,5.578,5.352,5.804,12.591,12.218,12.964,12.591,12.218,12.964
2024-06-06T19:30:00Z,175665,2.294,1.652,2.936,9.873,9.506,10.24,9.873,9.506,10.24
2024-06-06T00:20:00Z,175665,3.13,3.046,3.214,5.553,5.608,5.498,5.553,5.608,5.498
2024-06-06T00:30:00Z,175665,3.941,3.936,3.946,6.186999999999999,6.382,5.992,6.186999999999999,6.382,5.992
2024-06-06T17:50:00Z,175665,2.617,2.894,2.34,11.876,11.934,11.818,11.876,11.934,11.818
2024-06-06T02:00:00Z,175665,11.853,9.886,13.82,11.742,11.214,12.27,11.742,11.214,12.27
2024-06-06T21:50:00Z,175665,2.087,2.458,1.716,10.025,9.864,10.186,10.025,9.864,10.186
2024-06-06T05:00:00Z,175665,18.051,14.56,21.542,13.58,12.788,14.372,13.58,12.788,14.372
2024-06-06T17:00:00Z,175665,2.781,2.472,3.09,9.299,9.052,9.546,9.299,9.052,9.546
