time_stamp,sensor_index,2.5_um_count,2.5_um_count_a,2.5_um_count_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-09-02T22:20:00Z,175665,1.455,1.446,1.464,4.7940000000000005,4.58,5.008,4.7940000000000005,4.58,5.008
2024-09-02T22:50:00Z,175665,0.95,1.074,0.826,3.454,3.602,3.306,3.454,3.602,3.306
2024-09-02T01:30:00Z,175665,1.151,1.106,1.196,1.284,1.324,1.244,1.284,1.324,1.244
2024-09-02T04:00:00Z,175665,1.682,1.698,1.666,3.532,3.356,3.708,3.532,3.356,3.708
2024-09-02T13:40:00Z,175665,2.8520000000000003,2.718,2.986,9.505,9.418,9.592,9.505,9.418,9.592
2024-09-02T01:40:00Z,175665,1.144,0.93,1.358,1.032,1.006,1.058,1.032,1.006,1.058
2024-09-02T03:20:00Z,175665,1.431,1.194,1.668,2.123,2.116,2.13,2.123,2.116,2.13
2024-09-02T01:10:00Z,175665,1.3210000000000002,1.058,1.584,2.082,1.946,2.218,2.082,1.946,2.218
2024-09-02T12:30:00Z,175665,3.239,3.002,3.476,10.681,10.234,11.128,10.681,10.234,11.128
2024-09-02T05:20:00Z,175665,1.709,1.592,1.826,6.609,6.446,6.772,6.609,6.446,6.772
2024-09-02T18:50:00Z,175665,1.5950000000000002,1.344,1.846,6.054,5.894,6.214,6.054,5.894,6.214
2024-09-02T02:50:00Z,175665,1.682,1.798,1.566,2.545,2.44,2.65,2.545,2.44,2.65
2024-09-02T18:20:00Z,175665,1.029,1.092,0.966,5.943,6.052,5.834,5.943,6.052,5.834
2024-09-02T14:40:00Z,175665,2.156,2.214,2.098,7.96,7.744,8.176,7.96,7.744,8.176
2024-09-02T12:20:00Z,175665,3.559,2.634,4.484,10.827,10.394,11.26,10.827,10.394,11.26
2024-09-02T18:30:00Z,175665,1.801,1.572,2.03,6.276,6.204,6.348,6.276,6.204,6.348
2024-09-02T15:50:00Z,175665,8.392,6.526,10.258,11.959,11.484,12.434,12.119,11.606,12.632
2024-09-02T00:50:00Z,175665,2.866,2.59,3.142,2.3120000000000003,2.47,2.154,2.3120000000000003,2.47,2.154
2024-09-02T14:10:00Z,175665,2.4610000000000003,2.004,2.918,7.314999999999999,7.064,7.566,7.314999999999999,7.064,7.566
2024-09-02T17:40:00Z,175665,1.443,1.582,1.304,5.792,5.798,5.786,5.792,5.798,5.786
2024-09-02T17:20:00Z,175665,2.631,2.04,3.222,7.173,7.022,7.324,7.173,7.022,7.324
2024-09-02T21:10:00Z,175665,1.294,1.106,1.482,4.599,4.536,4.662,4.599,4.536,4.662
2024-09-02T22:00:00Z,175665,1.187,1.616,0.758,4.716,4.788,4.644,4.716,4.788,4.644
2024-09-02T22:10:00Z,175665,1.359,1.434,1.284,4.635,4.516,4.754,4.635,4.516,4.754
2024-09-02T16:50:00Z,175665,2.114,1.32,2.908,5.211,5.128,5.294,5.211,5.128,5.294
2024-09-02T20:40:00Z,175665,1.265,1.258,1.272,5.382,5.296,5.468,5.382,5.296,5.468
2024-09-02T23:50:00Z,175665,1.6589999999999998,1.3,2.018,3.73,3.732,3.728,3.73,3.732,3.728
2024-09-02T19:20:00Z,175665,2.19,1.828,2.552,6.805999999999999,6.536,7.076,6.805999999999999,6.536,7.076
2024-09-02T19:00:00Z,175665,1.604,1.316,1.892,5.51,5.366,5.654,5.51,5.366,5.654
2024-09-02T06:30:00Z,175665,2.5940000000000003,2.382,2.806,7.216,6.996,7.436,7.216,6.996,7.436
2024-09-02T22:30:00Z,175665,1.801,1.532,2.07,5.103,4.814,5.392,5.103,4.814,5.392
2024-09-02T06:40:00Z,175665,2.141,1.748,2.534,7.254,7.014,7.494,7.254,7.014,7.494
2024-09-02T23:10:00Z,175665,1.152,1.22,1.084,3.575,3.586,3.564,3.575,3.586,3.564
2024-09-02T12:10:00Z,175665,3.647,3.084,4.21,10.911,10.77,11.052,10.911,10.77,11.052
2024-09-02T03:00:00Z,175665,1.709,1.27,2.148,2.418,2.228,2.608,2.418,2.228,2.608
2024-09-02T12:50:00Z,175665,4.759,3.698,5.82,12.018,11.754,12.282,12.018,11.754,12.282
2024-09-02T13:50:00Z,175665,2.448,1.956,2.94,8.936,8.686,9.186,8.936,8.686,9.186
2024-09-02T14:00:00Z,175665,2.324,2.586,2.062,8.527000000000001,8.648,8.406,8.527000000000001,8.648,8.406
2024-09-02T13:00:00Z,175665,3.631,2.964,4.298,10.534,10.116,10.952,10.534,10.116,10.952
2024-09-02T04:20:00Z,175665,1.439,1.43,1.448,3.5380000000000003,3.488,3.588,3.5380000000000003,3.488,3.588
2024-09-02T17:10:00Z,175665,1.444,1.616,1.272,5.664,5.654,5.674,5.664,5.654,5.674
2024-09-02T12:00:00Z,175665,4.224,3.886,4.562,11.014,10.71,11.318,11.014,10.71,11.318
2024-09-02T12:40:00Z,175665,3.477,2.822,4.132,10.812,10.656,10.968,10.812,10.656,10.968
2024-09-02T02:00:00Z,175665,1.176,1.186,1.166,1.275,1.326,1.224,1.275,1.326,1.224
2024-09-02T16:40:00Z,175665,1.455,1.786,1.124,5.141,5.468,4.814,5.141,5.468,4.814
2024-09-02T02:40:00Z,175665,1.529,1.36,1.698,2.137,2.224,2.05,2.137,2.224,2.05
2024-09-02T18:00:00Z,175665,2.007,1.88,2.134,6.938000000000001,7.008,6.868,6.938000000000001,7.008,6.868
2024-09-02T20:50:00Z,175665,1.692,1.104,2.28,5.32,4.996,5.644,5.32,4.996,5.644
2024-09-02T22:40:00Z,175665,1.129,1.24,1.018,4.138,4.164,4.112,4.138,4.164,4.112
2024-09-02T05:50:00Z,175665,2.181,1.464,2.898,7.183,6.916,7.45,7.183,6.916,7.45
2024-09-02T21:40:00Z,175665,1.429,1.568,1.29,4.463,4.554,4.372,4.463,4.554,4.372
2024-09-02T04:10:00Z,175665,1.5339999999999998,1.626,1.442,3.782,3.84,3.724,3.782,3.84,3.724
2024-09-02T10:00:00Z,175665,2.53,2.178,2.882,10.273,9.882,10.664,10.273,9.882,10.664
2024-09-02T09:30:00Z,175665,2.739,2.544,2.934,10.382,10.044,10.72,10.382,10.044,10.72
2024-09-02T02:30:00Z,175665,1.548,1.476,1.62,2.056,2.088,2.024,2.056,2.088,2.024
2024-09-02T04:30:00Z,175665,1.343,1.06,1.626,3.691,3.608,3.774,3.691,3.608,3.774
2024-09-02T04:40:00Z,175665,1.348,1.496,1.2,4.681,4.782,4.58,4.681,4.782,4.58
2024-09-02T08:00:00Z,175665,3.36,3.15,3.57,8.887,8.524,9.25,8.887,8.524,9.25
2024-09-02T18:10:00Z,175665,1.729,1.7,1.758,6.507,6.452,6.562,6.507,6.452,6.562
2024-09-02T11:50:00Z,175665,7.109999999999999,5.286,8.934,15.037,14.478,15.596,15.518,14.846,16.19
2024-09-02T14:50:00Z,175665,1.762,1.614,1.91,7.693,7.486,7.9,7.693,7.486,7.9
2024-09-02T08:50:00Z,175665,3.499,3.16,3.838,10.24,9.894,10.586,10.24,9.894,10.586
2024-09-03T20:00:00Z,175665,4.698,3.974,5.422,18.562,17.896,19.228,18.562,17.896,19.228
2024-09-03T13:30:00Z,175665,4.838,4.692,4.984,17.509,17.4,17.618,17.509,17.4,17.618
2024-09-03T13:10:00Z,175665,5.19,4.446,5.934,18.03,17.274,18.786,18.03,17.274,18.786
2024-09-03T14:40:00Z,175665,6.507,4.792,8.222,19.806,19.278,20.334,19.806,19.278,20.334
2024-09-03T06:30:00Z,175665,5.095,3.962,6.228,18.296,17.676,18.916,18.296,17.676,18.916
2024-09-03T10:50:00Z,175665,5.923,5.048,6.798,19.06,18.472,19.648,19.06,18.472,19.648
2024-09-03T18:20:00Z,175665,3.128,2.62,3.636,15.529,15.28,15.778,15.529,15.28,15.778
2024-09-03T06:00:00Z,175665,5.04,3.588,6.492,18.602,17.874,19.33,18.602,17.874,19.33
2024-09-03T03:20:00Z,175665,4.948,4.026,5.87,17.12,16.794,17.446,17.12,16.794,17.446
2024-09-03T13:20:00Z,175665,6.955,5.12,8.79,18.148,17.422,18.874,18.148,17.422,18.874
2024-09-03T22:20:00Z,175665,5.04,3.862,6.218,22.748,22.524,22.972,22.748,22.524,22.972
2024-09-03T01:40:00Z,175665,3.988,2.596,5.38,4.4,4.268,4.532,4.4,4.268,4.532
2024-09-03T04:30:00Z,175665,4.469,3.204,5.734,16.129,15.556,16.702,16.129,15.556,16.702
2024-09-03T12:20:00Z,175665,6.264,5.37,7.158,19.1,18.732,19.468,19.1,18.732,19.468
2024-09-03T12:50:00Z,175665,6.128,4.308,7.948,18.392,17.9,18.884,18.392,17.9,18.884
2024-09-03T06:20:00Z,175665,5.167999999999999,4.898,5.438,18.467,18.144,18.79,18.467,18.144,18.79
2024-09-03T20:40:00Z,175665,5.59,4.02,7.16,21.226,20.992,21.46,21.226,20.992,21.46
2024-09-03T00:50:00Z,175665,3.105,2.706,3.504,4.694,4.614,4.774,4.694,4.614,4.774
2024-09-03T12:00:00Z,175665,7.037000000000001,5.472,8.602,18.847,18.63,19.064,18.847,18.63,19.064
2024-09-03T19:30:00Z,175665,2.8680000000000003,2.22,3.516,15.558,15.15,15.966,15.558,15.15,15.966
2024-09-03T08:50:00Z,175665,6.6080000000000005,5.098,8.118,17.985,17.188,18.782,17.985,17.188,18.782
2024-09-03T19:00:00Z,175665,3.532,3.42,3.644,16.286,16.018,16.554,16.286,16.018,16.554
2024-09-03T15:50:00Z,175665,5.505,4.85,6.16,19.922,19.382,20.462,19.922,19.382,20.462
2024-09-03T04:40:00Z,175665,5.082,3.956,6.208,15.72,15.418,16.022,15.72,15.418,16.022
2024-09-03T11:10:00Z,175665,6.097,3.79,8.404,19.45,18.874,20.026,19.45,18.874,20.026
2024-09-03T19:50:00Z,175665,3.662,3.358,3.966,18.27,17.718,18.822,18.27,17.718,18.822
2024-09-03T16:40:00Z,175665,4.022,4.422,3.622,17.992,17.884,18.1,17.992,17.884,18.1
2024-09-03T07:40:00Z,175665,6.749,5.56,7.938,17.96,17.126,18.794,17.96,17.126,18.794
2024-09-03T01:30:00Z,175665,4.611,4.262,4.96,4.782,4.618,4.946,4.782,4.618,4.946
2024-09-03T20:20:00Z,175665,4.44,4.004,4.876,20.181,19.83,20.532,20.181,19.83,20.532
2024-09-03T17:20:00Z,175665,4.176,3.378,4.974,17.043,16.726,17.36,17.043,16.726,17.36
2024-09-03T22:30:00Z,175665,6.361000000000001,4.38,8.342,23.831,22.956,24.706,23.833,22.956,24.71
2024-09-03T03:50:00Z,175665,4.464,4.056,4.872,16.362,16.144,16.58,16.362,16.144,16.58
2024-09-03T19:10:00Z,175665,3.189,2.164,4.214,15.414,14.654,16.174,15.414,14.654,16.174
2024-09-03T23:30:00Z,175665,4.968999999999999,4.164,5.774,19.835,19.612,20.058,19.835,19.612,20.058
2024-09-03T09:40:00Z,175665,6.621,5.856,7.386,17.873,17.512,18.234,17.873,17.512,18.234
2024-09-03T02:40:00Z,175665,5.242,3.502,6.982,16.738,16.014,17.462,16.738,16.014,17.462
2024-09-03T22:10:00Z,175665,4.7,3.86,5.54,18.803,18.344,19.262,18.803,18.344,19.262
2024-09-03T02:00:00Z,175665,2.475,2.27,2.68,8.734,8.786,8.682,8.734,8.786,8.682
2024-09-03T14:20:00Z,175665,5.932,6.046,5.818,18.914,18.308,19.52,18.914,18.308,19.52
2024-09-03T03:10:00Z,175665,4.12,3.84,4.4,17.134999999999998,16.988,17.282,17.134999999999998,16.988,17.282
2024-09-03T20:10:00Z,175665,3.362,3.632,3.092,19.035,18.85,19.22,19.035,18.85,19.22
2024-09-03T21:00:00Z,175665,4.9350000000000005,5.186,4.684,21.592,21.372,21.812,21.592,21.372,21.812
2024-09-03T04:00:00Z,175665,4.4,3.396,5.404,16.359,15.756,16.962,16.359,15.756,16.962
2024-09-03T07:10:00Z,175665,6.801,6.032,7.57,18.625,18.426,18.824,18.625,18.426,18.824
2024-09-03T02:10:00Z,175665,4.37,4.024,4.716,12.922,12.68,13.164,12.922,12.68,13.164
2024-09-03T18:50:00Z,175665,3.049,2.516,3.582,15.243,14.76,15.726,15.243,14.76,15.726
2024-09-03T20:50:00Z,175665,6.144,4.602,7.686,22.638,21.802,23.474,22.638,21.802,23.474
2024-09-03T14:30:00Z,175665,6.252000000000001,6.298,6.206,19.41,19.028,19.792,19.41,19.028,19.792
2024-09-03T15:40:00Z,175665,5.219,4.9,5.538,19.42,19.008,19.832,19.42,19.008,19.832
2024-09-03T16:10:00Z,175665,5.2490000000000006,4.498,6.0,19.232,18.96,19.504,19.232,18.96,19.504
2024-09-03T10:40:00Z,175665,6.948,4.648,9.248,20.182,19.488,20.876,20.192,19.492,20.892
2024-09-03T01:00:00Z,175665,4.2170000000000005,3.026,5.408,4.823,4.5,5.146,4.823,4.5,5.146
2024-09-03T17:00:00Z,175665,3.645,2.904,4.386,18.319000000000003,18.1,18.538,18.319000000000003,18.1,18.538
2024-09-03T05:10:00Z,175665,6.089,4.658,7.52,17.738,17.3,18.176,17.738,17.3,18.176
2024-09-03T12:30:00Z,175665,6.254,6.588,5.92,18.76,18.504,19.016,18.76,18.504,19.016
2024-09-03T05:00:00Z,175665,5.337,5.084,5.59,17.761000000000003,17.402,18.12,17.761000000000003,17.402,18.12
2024-09-03T16:20:00Z,175665,4.949,4.19,5.708,18.887,18.358,19.416,18.887,18.358,19.416
2024-09-03T05:30:00Z,175665,4.779,3.506,6.052,19.134,18.666,19.602,19.134,18.666,19.602
2024-09-03T00:20:00Z,175665,4.096,3.066,5.126,4.533,4.418,4.648,4.533,4.418,4.648
2024-09-03T17:10:00Z,175665,12.825,8.934,16.716,20.727,19.81,21.644,20.964,19.962,21.966
2024-09-03T21:40:00Z,175665,3.484,2.8,4.168,15.271,15.134,15.408,15.271,15.134,15.408
2024-09-03T20:30:00Z,175665,5.331,5.084,5.578,20.68,20.104,21.256,20.68,20.104,21.256
2024-09-03T18:40:00Z,175665,3.653,2.996,4.31,15.517,14.794,16.24,15.517,14.794,16.24
2024-09-03T07:50:00Z,175665,7.689,5.142,10.236,18.227,17.4,19.054,18.227,17.4,19.054
2024-09-03T16:50:00Z,175665,4.831,4.684,4.978,18.172,17.848,18.496,18.172,17.848,18.496
2024-09-03T21:30:00Z,175665,3.113,2.184,4.042,13.121,12.7,13.542,13.121,12.7,13.542
2024-09-07T15:00:00Z,175665,2.4720000000000004,2.47,2.474,8.979,8.87,9.088,8.979,8.87,9.088
2024-09-07T14:40:00Z,175665,2.079,1.948,2.21,8.992,8.938,9.046,8.992,8.938,9.046
2024-09-07T19:50:00Z,175665,2.53,1.93,3.13,11.284,11.098,11.47,11.284,11.098,11.47
2024-09-07T03:10:00Z,175665,1.977,1.586,2.368,6.337,6.216,6.458,6.337,6.216,6.458
2024-09-07T05:40:00Z,175665,2.992,2.344,3.64,6.375,6.072,6.678,6.375,6.072,6.678
2024-09-07T13:20:00Z,175665,2.3,1.652,2.948,8.384,8.102,8.666,8.384,8.102,8.666
2024-09-07T12:40:00Z,175665,2.614,2.646,2.582,8.350000000000001,8.166,8.534,8.350000000000001,8.166,8.534
2024-09-07T06:10:00Z,175665,1.989,1.56,2.418,6.061999999999999,6.048,6.076,6.061999999999999,6.048,6.076
2024-09-07T11:20:00Z,175665,3.796,3.722,3.87,10.321,10.418,10.224,10.321,10.418,10.224
2024-09-07T21:20:00Z,175665,4.2170000000000005,3.454,4.98,15.413,15.154,15.672,15.413,15.154,15.672
2024-09-07T15:40:00Z,175665,3.217,2.516,3.918,10.095,9.878,10.312,10.095,9.878,10.312
2024-09-07T23:10:00Z,175665,8.0,6.108,9.892,23.728,23.144,24.312,23.728,23.144,24.312
2024-09-07T21:30:00Z,175665,3.493,3.344,3.642,16.621000000000002,16.228,17.014,16.621000000000002,16.228,17.014
2024-09-07T08:40:00Z,175665,2.236,1.94,2.532,6.539,6.382,6.696,6.539,6.382,6.696
2024-09-07T07:40:00Z,175665,1.788,1.254,2.322,5.455,5.292,5.618,5.455,5.292,5.618
2024-09-07T13:00:00Z,175665,2.397,2.174,2.62,8.731,8.682,8.78,8.731,8.682,8.78
2024-09-07T20:50:00Z,175665,3.0,2.394,3.606,14.111,13.926,14.296,14.111,13.926,14.296
2024-09-07T07:00:00Z,175665,1.682,1.608,1.756,5.343,5.296,5.39,5.343,5.296,5.39
2024-09-07T06:40:00Z,175665,1.596,1.466,1.726,5.444,5.368,5.52,5.444,5.368,5.52
2024-09-07T05:00:00Z,175665,1.7319999999999998,2.018,1.446,6.442,6.398,6.486,6.442,6.398,6.486
2024-09-07T07:20:00Z,175665,1.7119999999999995,1.164,2.26,5.244,5.23,5.258,5.244,5.23,5.258
2024-09-07T14:20:00Z,175665,2.936,2.106,3.766,8.644,8.396,8.892,8.644,8.396,8.892
2024-09-07T17:40:00Z,175665,2.33,2.208,2.452,9.6,9.314,9.886,9.6,9.314,9.886
2024-09-07T17:00:00Z,175665,2.52,2.618,2.422,8.985,9.324,8.646,8.985,9.324,8.646
2024-09-07T16:50:00Z,175665,3.478,2.808,4.148,11.266,11.25,11.282,11.372,11.354,11.39
2024-09-07T18:20:00Z,175665,2.258,2.576,1.94,9.846,9.73,9.962,9.846,9.73,9.962
2024-09-07T10:20:00Z,175665,3.682,2.79,4.574,9.995,9.596,10.394,9.995,9.596,10.394
2024-09-07T15:20:00Z,175665,2.37,2.024,2.716,9.181,8.688,9.674,9.181,8.688,9.674
2024-09-07T08:10:00Z,175665,2.004,1.684,2.324,6.298,6.048,6.548,6.298,6.048,6.548
2024-09-07T22:10:00Z,175665,5.231,4.628,5.834,20.417,19.96,20.874,20.417,19.96,20.874
2024-09-07T21:00:00Z,175665,3.127,3.356,2.898,15.044,15.098,14.99,15.044,15.098,14.99
2024-09-07T04:50:00Z,175665,2.627,2.444,2.81,6.395,6.212,6.578,6.395,6.212,6.578
2024-09-07T18:40:00Z,175665,2.493,2.538,2.448,9.835,9.774,9.896,9.835,9.774,9.896
2024-09-07T04:20:00Z,175665,2.339,1.478,3.2,6.009,5.782,6.236,6.009,5.782,6.236
2024-09-07T00:30:00Z,175665,1.325,1.256,1.394,5.77,5.748,5.792,5.77,5.748,5.792
2024-09-07T07:30:00Z,175665,1.761,1.638,1.884,5.538,5.304,5.772,5.538,5.304,5.772
2024-09-07T03:40:00Z,175665,1.576,1.412,1.74,5.745,5.666,5.824,5.745,5.666,5.824
2024-09-07T16:10:00Z,175665,2.489,2.384,2.594,9.803,9.666,9.94,9.803,9.666,9.94
2024-09-07T09:10:00Z,175665,2.252,1.974,2.53,6.792,6.632,6.952,6.792,6.632,6.952
2024-09-07T05:10:00Z,175665,1.96,1.398,2.522,6.296,6.474,6.118,6.296,6.474,6.118
2024-09-07T22:00:00Z,175665,5.301,3.342,7.26,19.527,19.014,20.04,19.527,19.014,20.04
2024-09-07T01:30:00Z,175665,1.507,1.378,1.636,5.468,5.25,5.686,5.468,5.25,5.686
2024-09-07T03:20:00Z,175665,1.865,1.35,2.38,6.164,5.968,6.36,6.164,5.968,6.36
2024-09-07T02:30:00Z,175665,2.008,2.094,1.922,6.3740000000000006,6.416,6.332,6.3740000000000006,6.416,6.332
2024-09-07T10:00:00Z,175665,2.31,2.148,2.472,7.484999999999999,7.394,7.576,7.484999999999999,7.394,7.576
2024-09-07T04:10:00Z,175665,1.851,2.126,1.576,5.892,5.92,5.864,5.892,5.92,5.864
2024-09-07T19:40:00Z,175665,2.379,2.25,2.508,10.689,10.768,10.61,10.689,10.768,10.61
2024-09-07T08:30:00Z,175665,2.025,2.034,2.016,6.807,6.93,6.684,6.807,6.93,6.684
2024-09-07T19:20:00Z,175665,4.378,2.86,5.896,13.138,12.838,13.438,13.264,12.908,13.62
2024-09-07T21:40:00Z,175665,4.338,3.754,4.922,17.563000000000002,17.41,17.716,17.563000000000002,17.41,17.716
2024-09-07T18:00:00Z,175665,2.268,1.882,2.654,9.953,9.648,10.258,9.953,9.648,10.258
2024-09-07T15:50:00Z,175665,2.029,1.918,2.14,9.25,9.078,9.422,9.25,9.078,9.422
2024-09-07T19:00:00Z,175665,2.016,1.706,2.326,9.433,9.38,9.486,9.433,9.38,9.486
2024-09-07T02:40:00Z,175665,2.033,1.88,2.186,6.715999999999999,6.592,6.84,6.715999999999999,6.592,6.84
2024-09-07T00:10:00Z,175665,3.047,2.868,3.226,8.876000000000001,8.894,8.858,8.905000000000001,8.914,8.896
2024-09-07T09:50:00Z,175665,2.017,1.782,2.252,7.242,6.928,7.556,7.242,6.928,7.556
2024-09-07T13:30:00Z,175665,2.63,2.182,3.078,8.652000000000001,8.518,8.786,8.652000000000001,8.518,8.786
2024-09-07T13:10:00Z,175665,2.686,2.966,2.406,8.870000000000001,8.856,8.884,8.870000000000001,8.856,8.884
2024-09-07T23:00:00Z,175665,7.141,5.382,8.9,23.613,22.732,24.494,23.613,22.732,24.494
2024-09-07T17:30:00Z,175665,2.039,1.912,2.166,8.699000000000002,8.582,8.816,8.699000000000002,8.582,8.816
2024-09-07T13:50:00Z,175665,2.6870000000000003,2.548,2.826,8.123000000000001,8.106,8.14,8.123000000000001,8.106,8.14
2024-09-07T20:00:00Z,175665,2.454,2.1,2.808,11.107,11.14,11.074,11.107,11.14,11.074
2024-09-07T09:30:00Z,175665,2.233,1.59,2.876,7.371,7.122,7.62,7.371,7.122,7.62
2024-09-07T23:50:00Z,175665,8.38,5.206,11.554,24.155,23.036,25.274,24.155,23.036,25.274
2024-09-07T21:10:00Z,175665,2.963,2.734,3.192,15.322,15.32,15.324,15.322,15.32,15.324
2024-09-07T07:50:00Z,175665,1.769,2.124,1.414,5.531000000000001,5.684,5.378,5.531000000000001,5.684,5.378
2024-09-07T05:20:00Z,175665,2.14,2.102,2.178,6.303,6.24,6.366,6.303,6.24,6.366
2024-09-07T01:20:00Z,175665,1.605,1.556,1.654,5.797000000000001,5.722,5.872,5.797000000000001,5.722,5.872
2024-09-05T06:50:00Z,175665,5.59,5.338,5.842,19.479,19.234,19.724,19.479,19.234,19.724
2024-09-05T12:40:00Z,175665,5.026,3.558,6.494,17.234,16.85,17.618,17.234,16.85,17.618
2024-09-05T04:10:00Z,175665,5.417,3.742,7.092,15.701,15.088,16.314,15.701,15.088,16.314
2024-09-05T14:20:00Z,175665,5.283,4.842,5.724,19.079,18.834,19.324,19.079,18.834,19.324
2024-09-05T05:20:00Z,175665,6.008,3.786,8.23,17.486,16.792,18.18,17.486,16.792,18.18
2024-09-05T08:00:00Z,175665,7.196,5.826,8.566,25.961,25.614,26.308,25.98,25.614,26.346
2024-09-05T07:50:00Z,175665,7.073,5.926,8.22,26.154,26.102,26.206,26.17,26.104,26.236
2024-09-05T05:40:00Z,175665,5.6690000000000005,4.368,6.97,17.365,16.926,17.804,17.365,16.926,17.804
2024-09-05T22:20:00Z,175665,0.4609999999999999,0.33,0.592,0.112,0.156,0.068,0.112,0.156,0.068
2024-09-05T07:40:00Z,175665,7.061,4.488,9.634,25.362,24.55,26.174,25.380000000000003,24.55,26.21
2024-09-05T12:30:00Z,175665,5.061,4.272,5.85,17.097,16.624,17.57,17.097,16.624,17.57
2024-09-05T04:30:00Z,175665,4.71,3.618,5.802,16.071,15.836,16.306,16.071,15.836,16.306
2024-09-05T19:50:00Z,175665,0.474,0.322,0.626,1.0630000000000002,1.108,1.018,1.0630000000000002,1.108,1.018
2024-09-05T17:10:00Z,175665,0.267,0.236,0.298,0.003,0.006,0.0,0.003,0.006,0.0
2024-09-05T18:30:00Z,175665,0.539,0.658,0.42,0.443,0.544,0.342,0.443,0.544,0.342
2024-09-05T05:10:00Z,175665,5.024,3.53,6.518,17.848,17.7,17.996,17.848,17.7,17.996
2024-09-05T13:10:00Z,175665,5.686999999999999,5.374,6.0,17.259,17.156,17.362,17.259,17.156,17.362
2024-09-05T14:30:00Z,175665,5.383,4.494,6.272,18.533,17.926,19.14,18.533,17.926,19.14
2024-09-05T03:20:00Z,175665,4.619,4.018,5.22,15.251,14.84,15.662,15.251,14.84,15.662
2024-09-05T07:30:00Z,175665,7.475999999999999,5.262,9.69,24.449,23.756,25.142,24.462,23.756,25.168
2024-09-05T09:30:00Z,175665,6.814,5.406,8.222,22.585,21.882,23.288,22.585,21.882,23.288
2024-09-05T16:20:00Z,175665,1.234,1.18,1.288,1.642,1.78,1.504,1.642,1.78,1.504
2024-09-05T06:30:00Z,175665,5.311999999999999,4.548,6.076,18.572,18.27,18.874,18.572,18.27,18.874
2024-09-05T01:50:00Z,175665,2.901,2.848,2.954,12.166,11.964,12.368,12.166,11.964,12.368
2024-09-05T20:50:00Z,175665,0.297,0.228,0.366,0.845,0.944,0.746,0.845,0.944,0.746
2024-09-05T10:00:00Z,175665,6.812,5.4,8.224,20.989,20.426,21.552,20.989,20.426,21.552
2024-09-05T03:10:00Z,175665,4.93,4.084,5.776,15.251,14.584,15.918,15.251,14.584,15.918
2024-09-05T06:40:00Z,175665,6.455,5.0,7.91,19.116,18.664,19.568,19.116,18.664,19.568
2024-09-05T05:50:00Z,175665,5.935,5.044,6.826,18.732,18.616,18.848,18.732,18.616,18.848
2024-09-05T09:20:00Z,175665,8.614,6.07,11.158,22.727,22.036,23.418,22.727,22.036,23.418
