time_stamp,sensor_index,2.5_um_count,2.5_um_count_a,2.5_um_count_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-05-16T04:50:00Z,175665,15.568,14.904,16.232,29.712,29.49,29.934,30.286,30.004,30.568
2024-05-16T01:10:00Z,175665,8.841000000000001,6.102,11.58,21.144,20.524,21.764,21.144,20.524,21.764
2024-05-16T08:50:00Z,175665,19.363,15.854,22.872,29.947000000000003,29.164,30.73,30.779,29.582,31.976
2024-05-16T00:30:00Z,175665,7.228,5.972,8.484,16.928,16.62,17.236,16.928,16.62,17.236
2024-05-16T09:00:00Z,175665,22.673,18.132,27.214,30.094,29.26,30.928,30.944000000000003,29.706,32.182
2024-05-16T22:10:00Z,175665,7.589,7.476,7.702,15.149,15.086,15.212,15.149,15.086,15.212
2024-05-20T18:40:00Z,175665,4.289,3.734,4.844,12.131,12.118,12.144,12.131,12.118,12.144
2024-05-20T12:40:00Z,175665,9.803,8.06,11.546,18.944000000000003,18.096,19.792,18.944000000000003,18.096,19.792
2024-05-20T10:40:00Z,175665,15.721,11.44,20.002,22.477,21.478,23.476,23.458,22.32,24.596
2024-05-20T02:20:00Z,175665,13.023,9.054,16.992,19.634,18.458,20.81,19.634,18.458,20.81
2024-05-20T08:10:00Z,175665,13.029,9.336,16.722,22.314,21.204,23.424,22.314,21.204,23.424
2024-05-20T02:50:00Z,175665,14.38,10.362,18.398,20.378,19.428,21.328,20.378,19.428,21.328
2024-05-20T03:20:00Z,175665,10.998,8.406,13.59,20.699,19.63,21.768,20.699,19.63,21.768
2024-05-20T00:40:00Z,175665,9.575,7.098,12.052,19.795,19.39,20.2,19.795,19.39,20.2
2024-05-20T21:50:00Z,175665,3.373,3.104,3.642,9.647,9.744,9.55,9.647,9.744,9.55
2024-05-20T10:20:00Z,175665,14.064,10.662,17.466,22.104,20.974,23.234,22.114,20.974,23.254
2024-05-20T17:50:00Z,175665,4.45,4.202,4.698,12.008,11.946,12.07,12.008,11.946,12.07
2024-05-20T09:20:00Z,175665,14.458000000000002,11.938,16.978,22.398000000000003,22.094,22.702,22.398000000000003,22.094,22.702
2024-05-20T07:00:00Z,175665,13.036,10.364,15.708,22.064,21.36,22.768,22.064,21.36,22.768
2024-05-20T22:50:00Z,175665,3.173,2.69,3.656,8.919,8.786,9.052,8.919,8.786,9.052
2024-05-20T13:30:00Z,175665,10.969,8.192,13.746,18.408,17.658,19.158,18.408,17.658,19.158
2024-05-20T13:40:00Z,175665,10.847,9.016,12.678,17.654,17.222,18.086,17.654,17.222,18.086
2024-05-20T02:00:00Z,175665,10.807,7.022,14.592,20.289,19.404,21.174,20.289,19.404,21.174
2024-05-20T20:30:00Z,175665,5.214,3.782,6.646,12.256,12.064,12.448,12.256,12.064,12.448
2024-05-20T17:00:00Z,175665,5.438000000000001,4.992,5.884,11.788,11.666,11.91,11.788,11.666,11.91
2024-05-20T11:10:00Z,175665,11.003,7.962,14.044,20.601,19.79,21.412,20.601,19.79,21.412
2024-05-20T01:20:00Z,175665,13.196,10.116,16.276,21.165,20.39,21.94,21.166,20.39,21.942
2024-05-20T07:40:00Z,175665,14.552,10.724,18.38,22.605,21.536,23.674,22.609,21.536,23.682
2024-05-20T17:20:00Z,175665,4.348,4.06,4.636,11.448,11.46,11.436,11.448,11.46,11.436
2024-05-20T20:00:00Z,175665,3.827,3.026,4.628,11.803,11.306,12.3,11.803,11.306,12.3
2024-05-20T01:50:00Z,175665,10.916,9.32,12.512,21.166,21.224,21.108,21.166,21.224,21.108
2024-05-20T09:50:00Z,175665,12.728,10.378,15.078,21.373,20.648,22.098,21.378,20.648,22.108
2024-05-20T04:40:00Z,175665,16.897,15.23,18.564,22.125,21.52,22.73,22.125,21.52,22.73
2024-05-20T04:00:00Z,175665,16.819,14.964,18.674,22.756,22.17,23.342,22.76,22.17,23.35
2024-05-20T19:00:00Z,175665,5.079,3.518,6.64,11.881,11.476,12.286,11.881,11.476,12.286
2024-05-20T02:40:00Z,175665,12.136,10.184,14.088,19.92,19.424,20.416,19.92,19.424,20.416
2024-05-20T19:30:00Z,175665,4.779,4.04,5.518,12.027,11.85,12.204,12.027,11.85,12.204
2024-05-20T18:10:00Z,175665,4.091,3.504,4.678,11.823,11.45,12.196,11.823,11.45,12.196
2024-05-20T07:10:00Z,175665,15.016,11.59,18.442,22.654,21.78,23.528,22.662,21.78,23.544
2024-05-20T23:10:00Z,175665,6.173,6.25,6.096,11.331,11.294,11.368,11.338,11.3,11.376
2024-05-20T09:40:00Z,175665,13.303,11.204,15.402,21.427,20.834,22.02,21.427,20.834,22.02
2024-05-20T21:40:00Z,175665,3.717,3.556,3.878,9.007000000000001,8.938,9.076,9.007000000000001,8.938,9.076
2024-05-20T15:50:00Z,175665,5.122,4.054,6.19,12.775,12.152,13.398,12.775,12.152,13.398
