time_stamp,pm2.5_atm,pm2.5_aqi
2024-05-19 00:00:00+00:00,14.901625,56.10226077812828
2024-05-20 00:00:00+00:00,17.42374305555556,61.4063996962262
2024-05-21 00:00:00+00:00,18.278381944444444,63.203747517233325
2024-05-22 00:00:00+00:00,18.43573611111111,63.53467110643767
2024-05-23 00:00:00+00:00,15.097993055555555,56.51523250379717
2024-05-24 00:00:00+00:00,19.726930555555555,66.25011683607897
2024-05-25 00:00:00+00:00,20.24799305555556,67.34593702535344
2024-05-26 00:00:00+00:00,20.41429861111111,67.69568582778362
2024-05-27 00:00:00+00:00,42.29044444444444,117.88006968261745
2024-05-28 00:00:00+00:00,32.61440625,93.35311514195584
2024-05-29 00:00:00+00:00,13.329354166666668,52.79569751139152
2024-05-30 00:00:00+00:00,19.328152777777778,65.411467461152
2024-05-31 00:00:00+00:00,3.604642361111111,15.019343171296295
