time_stamp,pm2.5_atm
2024-06-16 00:00:00+00:00,21.817819444444446
2024-06-17 00:00:00+00:00,4.5705
2024-06-18 00:00:00+00:00,7.999263888888889
2024-06-19 00:00:00+00:00,14.198743055555555
2024-06-20 00:00:00+00:00,10.117638888888889
2024-06-21 00:00:00+00:00,7.623270833333333
2024-06-22 00:00:00+00:00,10.33063888888889
2024-06-23 00:00:00+00:00,9.022868055555556
2024-06-24 00:00:00+00:00,5.198996527777777
2024-06-25 00:00:00+00:00,3.8497916666666665
2024-06-26 00:00:00+00:00,3.0693125
2024-06-27 00:00:00+00:00,6.509701388888889
2024-06-28 00:00:00+00:00,13.482888888888889
2024-06-29 00:00:00+00:00,7.148569444444444
2024-06-30 00:00:00+00:00,6.876513888888889
2024-07-01 00:00:00+00:00,11.735298611111112
2024-07-02 00:00:00+00:00,18.771541666666664
2024-07-03 00:00:00+00:00,19.760527777777778
2024-07-04 00:00:00+00:00,10.883923611111111
2024-07-05 00:00:00+00:00,9.525770833333333
2024-07-06 00:00:00+00:00,7.6904375
2024-07-07 00:00:00+00:00,9.879659722222222
2024-07-08 00:00:00+00:00,8.8103125
2024-07-09 00:00:00+00:00,5.42896875
2024-07-10 00:00:00+00:00,9.206423611111111
2024-07-11 00:00:00+00:00,16.13313888888889
2024-07-12 00:00:00+00:00,20.521340277777778
2024-07-13 00:00:00+00:00,22.647604166666667
2024-07-14 00:00:00+00:00,15.679996527777778
2024-07-15 00:00:00+00:00,12.177277777777778
2024-07-16 00:00:00+00:00,8.929340277777778
2024-07-17 00:00:00+00:00,8.221590277777779
2024-07-18 00:00:00+00:00,4.868527777777778
2024-07-19 00:00:00+00:00,9.561215277777778
2024-07-20 00:00:00+00:00,14.258354166666667
2024-07-21 00:00:00+00:00,16.77195833333333
2024-07-22 00:00:00+00:00,2.8372916666666668
2024-07-23 00:00:00+00:00,4.574347222222222
2024-07-24 00:00:00+00:00,3.327958333333333
2024-07-25 00:00:00+00:00,5.624388888888889
2024-07-26 00:00:00+00:00,7.4216875
2024-07-27 00:00:00+00:00,5.800638888888889
2024-07-28 00:00:00+00:00,8.346791666666668
2024-07-29 00:00:00+00:00,11.355847222222222
2024-07-30 00:00:00+00:00,9.20067361111111
2024-07-31 00:00:00+00:00,14.489395833333333
2024-08-01 00:00:00+00:00,12.180215277777778
2024-08-02 00:00:00+00:00,9.747847222222223
2024-08-03 00:00:00+00:00,10.19098611111111
2024-08-04 00:00:00+00:00,18.36975
2024-08-05 00:00:00+00:00,30.754774305555557
2024-08-06 00:00:00+00:00,34.42784027777778
2024-08-07 00:00:00+00:00,31.091541666666664
2024-08-08 00:00:00+00:00,29.357829861111114
2024-08-09 00:00:00+00:00,23.009909722222222
2024-08-10 00:00:00+00:00,21.700378472222223
2024-08-11 00:00:00+00:00,26.639079861111114
2024-08-12 00:00:00+00:00,28.328625000000002
2024-08-13 00:00:00+00:00,22.51652083333333
2024-08-14 00:00:00+00:00,14.53609027777778
2024-08-15 00:00:00+00:00,5.769041666666666
2024-08-16 00:00:00+00:00,11.183892361111111
2024-08-17 00:00:00+00:00,12.609618055555556
